IncrementalKey,Timestamp,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmount,FreightAmount,OrderDate,DueDate,ShipDate
30289,2024-08-24T18:56:29.5900000,374,20130714,20130726,20130721,17351,1,6,SO62140,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2013-07-14T00:00:00.0000000,2013-07-26T00:00:00.0000000,2013-07-21T00:00:00.0000000
3514,2024-08-24T18:56:29.5900000,370,20120612,20120624,20120619,13716,1,100,SO48553,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-06-12T00:00:00.0000000,2012-06-24T00:00:00.0000000,2012-06-19T00:00:00.0000000
751,2024-08-24T18:56:29.5900000,348,20110525,20110606,20110601,11112,1,6,SO44712,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-05-25T00:00:00.0000000,2011-06-06T00:00:00.0000000,2011-06-01T00:00:00.0000000
33825,2024-08-24T18:56:29.5900000,491,20130806,20130818,20130813,25108,1,6,SO63735,2,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-08-06T00:00:00.0000000,2013-08-18T00:00:00.0000000,2013-08-13T00:00:00.0000000
4666,2024-08-24T18:56:29.5900000,325,20121016,20121028,20121023,20874,1,100,SO50082,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-10-16T00:00:00.0000000,2012-10-28T00:00:00.0000000,2012-10-23T00:00:00.0000000
55515,2024-08-24T18:56:29.5900000,561,20131214,20131226,20131221,28255,1,100,SO73083,1,1,2384.0700,1481.9379,1481.9379,2384.0700,190.7256,59.6018,2013-12-14T00:00:00.0000000,2013-12-26T00:00:00.0000000,2013-12-21T00:00:00.0000000
4242,2024-08-24T18:56:29.5900000,368,20120901,20120913,20120908,13894,1,100,SO49584,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-09-01T00:00:00.0000000,2012-09-13T00:00:00.0000000,2012-09-08T00:00:00.0000000
30659,2024-08-24T18:56:29.5900000,488,20130717,20130729,20130724,11704,1,100,SO62296,1,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-07-17T00:00:00.0000000,2013-07-29T00:00:00.0000000,2013-07-24T00:00:00.0000000
3389,2024-08-24T18:56:29.5900000,371,20120601,20120613,20120608,13733,1,100,SO48428,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-06-01T00:00:00.0000000,2012-06-13T00:00:00.0000000,2012-06-08T00:00:00.0000000
2322,2024-08-24T18:56:29.5900000,369,20120111,20120123,20120118,13016,2,100,SO46791,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-01-11T00:00:00.0000000,2012-01-23T00:00:00.0000000,2012-01-18T00:00:00.0000000
18263,2024-08-24T18:56:29.5900000,475,20130426,20130508,20130503,28725,1,100,SO56823,1,1,69.9900,26.1763,26.1763,69.9900,5.5992,1.7498,2013-04-26T00:00:00.0000000,2013-05-08T00:00:00.0000000,2013-05-03T00:00:00.0000000
5522,2024-08-24T18:56:29.5900000,372,20121230,20130111,20130106,23234,1,100,SO51208,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2012-12-30T00:00:00.0000000,2013-01-11T00:00:00.0000000,2013-01-06T00:00:00.0000000
5453,2024-08-24T18:56:29.5900000,353,20121228,20130109,20130104,11263,1,100,SO51184,1,1,2319.9900,1265.6195,1265.6195,2319.9900,185.5992,57.9998,2012-12-28T00:00:00.0000000,2013-01-09T00:00:00.0000000,2013-01-04T00:00:00.0000000
1523,2024-08-24T18:56:29.5900000,350,20110921,20111003,20110928,28471,1,100,SO45730,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-09-21T00:00:00.0000000,2011-10-03T00:00:00.0000000,2011-09-28T00:00:00.0000000
1809,2024-08-24T18:56:29.5900000,311,20111101,20111113,20111108,13405,1,100,SO46138,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-11-01T00:00:00.0000000,2011-11-13T00:00:00.0000000,2011-11-08T00:00:00.0000000
3927,2024-08-24T18:56:29.5900000,362,20120730,20120811,20120806,29389,2,100,SO49031,1,1,2049.0982,1105.8100,1105.8100,2049.0982,163.9279,51.2275,2012-07-30T00:00:00.0000000,2012-08-11T00:00:00.0000000,2012-08-06T00:00:00.0000000
232,2024-08-24T18:56:29.5900000,342,20110216,20110228,20110223,19325,1,29,SO44003,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-02-16T00:00:00.0000000,2011-02-28T00:00:00.0000000,2011-02-23T00:00:00.0000000
1389,2024-08-24T18:56:29.5900000,332,20110831,20110912,20110907,20564,1,98,SO45596,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-08-31T00:00:00.0000000,2011-09-12T00:00:00.0000000,2011-09-07T00:00:00.0000000
4315,2024-08-24T18:56:29.5900000,341,20120908,20120920,20120915,15750,1,100,SO49657,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-09-08T00:00:00.0000000,2012-09-20T00:00:00.0000000,2012-09-15T00:00:00.0000000
1097,2024-08-24T18:56:29.5900000,349,20110715,20110727,20110722,25978,1,100,SO45161,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-07-15T00:00:00.0000000,2011-07-27T00:00:00.0000000,2011-07-22T00:00:00.0000000
4765,2024-08-24T18:56:29.5900000,385,20121027,20121108,20121103,19257,1,100,SO50181,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-10-27T00:00:00.0000000,2012-11-08T00:00:00.0000000,2012-11-03T00:00:00.0000000
5599,2024-08-24T18:56:29.5900000,357,20121231,20130112,20130107,11061,1,6,SO51237,1,1,2319.9900,1265.6195,1265.6195,2319.9900,185.5992,57.9998,2012-12-31T00:00:00.0000000,2013-01-12T00:00:00.0000000,2013-01-07T00:00:00.0000000
4734,2024-08-24T18:56:29.5900000,339,20121023,20121104,20121030,26919,1,6,SO50150,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-10-23T00:00:00.0000000,2012-11-04T00:00:00.0000000,2012-10-30T00:00:00.0000000
5484,2024-08-24T18:56:29.5900000,604,20121229,20130110,20130105,18906,1,6,SO51196,1,1,539.9900,343.6496,343.6496,539.9900,43.1992,13.4998,2012-12-29T00:00:00.0000000,2013-01-10T00:00:00.0000000,2013-01-05T00:00:00.0000000
3210,2024-08-24T18:56:29.5900000,383,20120507,20120519,20120514,24910,1,6,SO48135,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-05-07T00:00:00.0000000,2012-05-19T00:00:00.0000000,2012-05-14T00:00:00.0000000
345,2024-08-24T18:56:29.5900000,314,20110309,20110321,20110316,12220,1,39,SO44176,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-03-09T00:00:00.0000000,2011-03-21T00:00:00.0000000,2011-03-16T00:00:00.0000000
465,2024-08-24T18:56:29.5900000,345,20110404,20110416,20110411,25895,1,100,SO44336,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-04-04T00:00:00.0000000,2011-04-16T00:00:00.0000000,2011-04-11T00:00:00.0000000
1681,2024-08-24T18:56:29.5900000,347,20111015,20111027,20111022,11942,1,6,SO45925,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-10-15T00:00:00.0000000,2011-10-27T00:00:00.0000000,2011-10-22T00:00:00.0000000
825,2024-08-24T18:56:29.5900000,322,20110607,20110619,20110614,17996,1,39,SO44849,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-06-07T00:00:00.0000000,2011-06-19T00:00:00.0000000,2011-06-14T00:00:00.0000000
2100,2024-08-24T18:56:29.5900000,310,20111216,20111228,20111223,13558,1,100,SO46497,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-12-16T00:00:00.0000000,2011-12-28T00:00:00.0000000,2011-12-23T00:00:00.0000000
5481,2024-08-24T18:56:29.5900000,588,20121229,20130110,20130105,14066,1,6,SO51195,1,1,769.4900,419.7784,419.7784,769.4900,61.5592,19.2373,2012-12-29T00:00:00.0000000,2013-01-10T00:00:00.0000000,2013-01-05T00:00:00.0000000
1170,2024-08-24T18:56:29.5900000,328,20110727,20110808,20110803,18009,1,100,SO45234,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-07-27T00:00:00.0000000,2011-08-08T00:00:00.0000000,2011-08-03T00:00:00.0000000
681,2024-08-24T18:56:29.5900000,330,20110512,20110524,20110519,25567,1,6,SO44642,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-05-12T00:00:00.0000000,2011-05-24T00:00:00.0000000,2011-05-19T00:00:00.0000000
17260,2024-08-24T18:56:29.5900000,380,20130418,20130430,20130425,16362,1,100,SO56421,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2013-04-18T00:00:00.0000000,2013-04-30T00:00:00.0000000,2013-04-25T00:00:00.0000000
3415,2024-08-24T18:56:29.5900000,358,20120604,20120616,20120611,12328,1,98,SO48454,1,1,2049.0982,1105.8100,1105.8100,2049.0982,163.9279,51.2275,2012-06-04T00:00:00.0000000,2012-06-16T00:00:00.0000000,2012-06-11T00:00:00.0000000
1343,2024-08-24T18:56:29.5900000,324,20110824,20110905,20110831,14737,1,100,SO45486,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-08-24T00:00:00.0000000,2011-09-05T00:00:00.0000000,2011-08-31T00:00:00.0000000
1816,2024-08-24T18:56:29.5900000,340,20111102,20111114,20111109,14881,1,100,SO46145,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-11-02T00:00:00.0000000,2011-11-14T00:00:00.0000000,2011-11-09T00:00:00.0000000
5577,2024-08-24T18:56:29.5900000,378,20121231,20130112,20130107,25793,1,100,SO51227,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2012-12-31T00:00:00.0000000,2013-01-12T00:00:00.0000000,2013-01-07T00:00:00.0000000
11807,2024-08-24T18:56:29.5900000,535,20130309,20130321,20130316,14217,1,6,SO54106,1,1,24.9900,9.3463,9.3463,24.9900,1.9992,0.6248,2013-03-09T00:00:00.0000000,2013-03-21T00:00:00.0000000,2013-03-16T00:00:00.0000000
1577,2024-08-24T18:56:29.5900000,346,20110930,20111012,20111007,26041,1,100,SO45821,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-09-30T00:00:00.0000000,2011-10-12T00:00:00.0000000,2011-10-07T00:00:00.0000000
31074,2024-08-24T18:56:29.5900000,577,20130719,20130731,20130726,25593,1,100,SO62452,1,1,1214.8500,755.1508,755.1508,1214.8500,97.1880,30.3713,2013-07-19T00:00:00.0000000,2013-07-31T00:00:00.0000000,2013-07-26T00:00:00.0000000
57913,2024-08-24T18:56:29.5900000,463,20131227,20140108,20140103,25440,1,100,SO74044,1,1,24.4900,9.1593,9.1593,24.4900,1.9592,0.6123,2013-12-27T00:00:00.0000000,2014-01-08T00:00:00.0000000,2014-01-03T00:00:00.0000000
14159,2024-08-24T18:56:29.5900000,580,20130326,20130407,20130402,16898,1,100,SO55075,1,1,1700.9900,1082.5100,1082.5100,1700.9900,136.0792,42.5248,2013-03-26T00:00:00.0000000,2013-04-07T00:00:00.0000000,2013-04-02T00:00:00.0000000
1492,2024-08-24T18:56:29.5900000,336,20110915,20110927,20110922,14750,1,100,SO45699,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-09-15T00:00:00.0000000,2011-09-27T00:00:00.0000000,2011-09-22T00:00:00.0000000
3013,2024-08-24T18:56:29.5900000,379,20120410,20120422,20120417,22198,1,6,SO47805,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-04-10T00:00:00.0000000,2012-04-22T00:00:00.0000000,2012-04-17T00:00:00.0000000
1378,2024-08-24T18:56:29.5900000,351,20110829,20110910,20110905,11905,1,6,SO45585,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-08-29T00:00:00.0000000,2011-09-10T00:00:00.0000000,2011-09-05T00:00:00.0000000
1126,2024-08-24T18:56:29.5900000,313,20110719,20110731,20110726,18931,1,6,SO45190,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-07-19T00:00:00.0000000,2011-07-31T00:00:00.0000000,2011-07-26T00:00:00.0000000
48633,2024-08-24T18:56:29.5900000,585,20131105,20131117,20131112,11033,1,6,SO70163,1,1,742.3500,461.4448,461.4448,742.3500,59.3880,18.5588,2013-11-05T00:00:00.0000000,2013-11-17T00:00:00.0000000,2013-11-12T00:00:00.0000000
687,2024-08-24T18:56:29.5900000,344,20110513,20110525,20110520,25916,1,100,SO44648,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-05-13T00:00:00.0000000,2011-05-25T00:00:00.0000000,2011-05-20T00:00:00.0000000
37551,2024-08-24T18:56:29.5900000,471,20130830,20130911,20130906,18989,1,100,SO65415,2,1,63.5000,23.7490,23.7490,63.5000,5.0800,1.5875,2013-08-30T00:00:00.0000000,2013-09-11T00:00:00.0000000,2013-09-06T00:00:00.0000000
47857,2024-08-24T18:56:29.5900000,473,20131101,20131113,20131108,23856,1,100,SO69857,2,1,63.5000,23.7490,23.7490,63.5000,5.0800,1.5875,2013-11-01T00:00:00.0000000,2013-11-13T00:00:00.0000000,2013-11-08T00:00:00.0000000
5490,2024-08-24T18:56:29.5900000,478,20121229,20130110,20130105,11448,1,6,SO51197,2,1,9.9900,3.7363,3.7363,9.9900,0.7992,0.2498,2012-12-29T00:00:00.0000000,2013-01-10T00:00:00.0000000,2013-01-05T00:00:00.0000000
4664,2024-08-24T18:56:29.5900000,354,20121016,20121028,20121023,27239,1,100,SO50080,1,1,2071.4196,1117.8559,1117.8559,2071.4196,165.7136,51.7855,2012-10-16T00:00:00.0000000,2012-10-28T00:00:00.0000000,2012-10-23T00:00:00.0000000
30883,2024-08-24T18:56:29.5900000,467,20130718,20130730,20130725,13646,2,6,SO62384,6,1,24.4900,9.1593,9.1593,24.4900,1.9592,0.6123,2013-07-18T00:00:00.0000000,2013-07-30T00:00:00.0000000,2013-07-25T00:00:00.0000000
2793,2024-08-24T18:56:29.5900000,373,20120309,20120321,20120316,16446,1,98,SO47512,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-03-09T00:00:00.0000000,2012-03-21T00:00:00.0000000,2012-03-16T00:00:00.0000000
4980,2024-08-24T18:56:29.5900000,387,20121117,20121129,20121124,19912,1,98,SO50530,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-11-17T00:00:00.0000000,2012-11-29T00:00:00.0000000,2012-11-24T00:00:00.0000000
19831,2024-08-24T18:56:29.5900000,572,20130508,20130520,20130515,26902,1,100,SO57671,1,1,742.3500,461.4448,461.4448,742.3500,59.3880,18.5588,2013-05-08T00:00:00.0000000,2013-05-20T00:00:00.0000000,2013-05-15T00:00:00.0000000
2789,2024-08-24T18:56:29.5900000,370,20120308,20120320,20120315,21892,1,6,SO47508,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-03-08T00:00:00.0000000,2012-03-20T00:00:00.0000000,2012-03-15T00:00:00.0000000
1457,2024-08-24T18:56:29.5900000,312,20110911,20110923,20110918,14713,1,100,SO45664,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-09-11T00:00:00.0000000,2011-09-23T00:00:00.0000000,2011-09-18T00:00:00.0000000
14531,2024-08-24T18:56:29.5900000,491,20130329,20130410,20130405,15830,1,6,SO55227,4,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-03-29T00:00:00.0000000,2013-04-10T00:00:00.0000000,2013-04-05T00:00:00.0000000
4132,2024-08-24T18:56:29.5900000,325,20120819,20120831,20120826,15528,1,100,SO49368,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-08-19T00:00:00.0000000,2012-08-31T00:00:00.0000000,2012-08-26T00:00:00.0000000
33838,2024-08-24T18:56:29.5900000,561,20130806,20130818,20130813,26114,1,100,SO63741,1,1,2384.0700,1481.9379,1481.9379,2384.0700,190.7256,59.6018,2013-08-06T00:00:00.0000000,2013-08-18T00:00:00.0000000,2013-08-13T00:00:00.0000000
4586,2024-08-24T18:56:29.5900000,368,20121008,20121020,20121015,24170,1,6,SO50002,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-10-08T00:00:00.0000000,2012-10-20T00:00:00.0000000,2012-10-15T00:00:00.0000000
31689,2024-08-24T18:56:29.5900000,488,20130724,20130805,20130731,11720,1,100,SO62704,1,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-07-24T00:00:00.0000000,2013-08-05T00:00:00.0000000,2013-07-31T00:00:00.0000000
4141,2024-08-24T18:56:29.5900000,371,20120820,20120901,20120827,23435,1,6,SO49377,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-08-20T00:00:00.0000000,2012-09-01T00:00:00.0000000,2012-08-27T00:00:00.0000000
3737,2024-08-24T18:56:29.5900000,381,20120706,20120718,20120713,17716,1,100,SO48841,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-07-06T00:00:00.0000000,2012-07-18T00:00:00.0000000,2012-07-13T00:00:00.0000000
13086,2024-08-24T18:56:29.5900000,475,20130318,20130330,20130325,18521,1,100,SO54621,1,1,69.9900,26.1763,26.1763,69.9900,5.5992,1.7498,2013-03-18T00:00:00.0000000,2013-03-30T00:00:00.0000000,2013-03-25T00:00:00.0000000
5445,2024-08-24T18:56:29.5900000,372,20121228,20130109,20130104,12132,1,100,SO51181,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2012-12-28T00:00:00.0000000,2013-01-09T00:00:00.0000000,2013-01-04T00:00:00.0000000
5572,2024-08-24T18:56:29.5900000,581,20121231,20130112,20130107,20982,1,98,SO51225,1,1,1700.9900,1082.5100,1082.5100,1700.9900,136.0792,42.5248,2012-12-31T00:00:00.0000000,2013-01-12T00:00:00.0000000,2013-01-07T00:00:00.0000000
1975,2024-08-24T18:56:29.5900000,350,20111124,20111206,20111201,12002,1,6,SO46304,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-11-24T00:00:00.0000000,2011-12-06T00:00:00.0000000,2011-12-01T00:00:00.0000000
1990,2024-08-24T18:56:29.5900000,311,20111128,20111210,20111205,12103,1,100,SO46319,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-11-28T00:00:00.0000000,2011-12-10T00:00:00.0000000,2011-12-05T00:00:00.0000000
5367,2024-08-24T18:56:29.5900000,362,20121221,20130102,20121228,15767,2,6,SO51019,1,1,2049.0982,1105.8100,1105.8100,2049.0982,163.9279,51.2275,2012-12-21T00:00:00.0000000,2013-01-02T00:00:00.0000000,2012-12-28T00:00:00.0000000
1084,2024-08-24T18:56:29.5900000,342,20110713,20110725,20110720,14656,1,100,SO45148,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-07-13T00:00:00.0000000,2011-07-25T00:00:00.0000000,2011-07-20T00:00:00.0000000
934,2024-08-24T18:56:29.5900000,332,20110620,20110702,20110627,20173,1,98,SO44958,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-06-20T00:00:00.0000000,2011-07-02T00:00:00.0000000,2011-06-27T00:00:00.0000000
2822,2024-08-24T18:56:29.5900000,341,20120312,20120324,20120319,15314,1,100,SO47541,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-03-12T00:00:00.0000000,2012-03-24T00:00:00.0000000,2012-03-19T00:00:00.0000000
613,2024-08-24T18:56:29.5900000,349,20110501,20110513,20110508,11107,1,6,SO44574,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-05-01T00:00:00.0000000,2011-05-13T00:00:00.0000000,2011-05-08T00:00:00.0000000
4992,2024-08-24T18:56:29.5900000,385,20121118,20121130,20121125,14442,1,100,SO50542,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-11-18T00:00:00.0000000,2012-11-30T00:00:00.0000000,2012-11-25T00:00:00.0000000
5493,2024-08-24T18:56:29.5900000,357,20121229,20130110,20130105,11006,2,6,SO51198,1,1,2319.9900,1265.6195,1265.6195,2319.9900,185.5992,57.9998,2012-12-29T00:00:00.0000000,2013-01-10T00:00:00.0000000,2013-01-05T00:00:00.0000000
4674,2024-08-24T18:56:29.5900000,327,20121017,20121029,20121024,19423,1,100,SO50090,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-10-17T00:00:00.0000000,2012-10-29T00:00:00.0000000,2012-10-24T00:00:00.0000000
5484,2024-08-24T18:56:29.5900000,604,20121229,20130110,20130105,18906,1,6,SO51196,1,1,539.9900,343.6496,343.6496,539.9900,43.1992,13.4998,2012-12-29T00:00:00.0000000,2013-01-10T00:00:00.0000000,2013-01-05T00:00:00.0000000
3078,2024-08-24T18:56:29.5900000,383,20120418,20120430,20120425,19305,1,98,SO47870,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-04-18T00:00:00.0000000,2012-04-30T00:00:00.0000000,2012-04-25T00:00:00.0000000
184,2024-08-24T18:56:29.5900000,314,20110205,20110217,20110212,13661,1,98,SO43955,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-02-05T00:00:00.0000000,2011-02-17T00:00:00.0000000,2011-02-12T00:00:00.0000000
847,2024-08-24T18:56:29.5900000,345,20110608,20110620,20110615,11363,1,6,SO44871,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-06-08T00:00:00.0000000,2011-06-20T00:00:00.0000000,2011-06-15T00:00:00.0000000
355,2024-08-24T18:56:29.5900000,347,20110312,20110324,20110319,25889,1,100,SO44186,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-03-12T00:00:00.0000000,2011-03-24T00:00:00.0000000,2011-03-19T00:00:00.0000000
2073,2024-08-24T18:56:29.5900000,322,20111210,20111222,20111217,14915,1,100,SO46470,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-12-10T00:00:00.0000000,2011-12-22T00:00:00.0000000,2011-12-17T00:00:00.0000000
761,2024-08-24T18:56:29.5900000,310,20110528,20110609,20110604,13774,1,29,SO44722,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-05-28T00:00:00.0000000,2011-06-09T00:00:00.0000000,2011-06-04T00:00:00.0000000
39837,2024-08-24T18:56:29.5900000,588,20130914,20130926,20130921,21423,2,19,SO66350,1,1,769.4900,419.7784,419.7784,769.4900,61.5592,19.2373,2013-09-14T00:00:00.0000000,2013-09-26T00:00:00.0000000,2013-09-21T00:00:00.0000000
2104,2024-08-24T18:56:29.5900000,328,20111216,20111228,20111223,19518,1,100,SO46501,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-12-16T00:00:00.0000000,2011-12-28T00:00:00.0000000,2011-12-23T00:00:00.0000000
966,2024-08-24T18:56:29.5900000,338,20110624,20110706,20110701,14645,1,100,SO44990,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-06-24T00:00:00.0000000,2011-07-06T00:00:00.0000000,2011-07-01T00:00:00.0000000
27381,2024-08-24T18:56:29.5900000,380,20130625,20130707,20130702,19956,1,6,SO60880,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2013-06-25T00:00:00.0000000,2013-07-07T00:00:00.0000000,2013-07-02T00:00:00.0000000
4654,2024-08-24T18:56:29.5900000,358,20121015,20121027,20121022,12624,1,100,SO50070,1,1,2049.0982,1105.8100,1105.8100,2049.0982,163.9279,51.2275,2012-10-15T00:00:00.0000000,2012-10-27T00:00:00.0000000,2012-10-22T00:00:00.0000000
1242,2024-08-24T18:56:29.5900000,334,20110806,20110818,20110813,14735,1,100,SO45385,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-08-06T00:00:00.0000000,2011-08-18T00:00:00.0000000,2011-08-13T00:00:00.0000000
1211,2024-08-24T18:56:29.5900000,340,20110802,20110814,20110809,19432,1,100,SO45354,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-08-02T00:00:00.0000000,2011-08-14T00:00:00.0000000,2011-08-09T00:00:00.0000000
5436,2024-08-24T18:56:29.5900000,378,20121228,20130109,20130104,22430,1,100,SO51179,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2012-12-28T00:00:00.0000000,2013-01-09T00:00:00.0000000,2013-01-04T00:00:00.0000000
17333,2024-08-24T18:56:29.5900000,535,20130419,20130501,20130426,11507,1,19,SO56450,1,1,24.9900,9.3463,9.3463,24.9900,1.9992,0.6248,2013-04-19T00:00:00.0000000,2013-05-01T00:00:00.0000000,2013-04-26T00:00:00.0000000
718,2024-08-24T18:56:29.5900000,346,20110518,20110530,20110525,11106,1,6,SO44679,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-05-18T00:00:00.0000000,2011-05-30T00:00:00.0000000,2011-05-25T00:00:00.0000000
15846,2024-08-24T18:56:29.5900000,577,20130407,20130419,20130414,29432,1,98,SO55857,1,1,1214.8500,755.1508,755.1508,1214.8500,97.1880,30.3713,2013-04-07T00:00:00.0000000,2013-04-19T00:00:00.0000000,2013-04-14T00:00:00.0000000
